AccountKey,AccountID,CustomerKey,ProductKey,AccountCategory,OpenDate,Status,OpeningBalance,HomeBranchKey
10457,ACCT00010457,3835,5,Deposit,2016-01-03,Active,8368.6,39
10458,ACCT00010458,3836,5,Deposit,2016-07-02,Active,8015.42,7
10459,ACCT00010459,3836,2,Deposit,2016-09-07,Active,883.43,7
10460,ACCT00010460,3836,5,Deposit,2016-05-24,Active,5458.24,7
10461,ACCT00010461,3836,2,Deposit,2016-05-11,Active,2316.55,7
10462,ACCT00010462,3836,8,Lending,2016-08-02,Active,25659.81,7
10463,ACCT00010463,3837,2,Deposit,2020-04-27,Active,1600.98,12
10464,ACCT00010464,3837,1,Deposit,2020-02-02,Active,2585.22,12
10465,ACCT00010465,3837,12,Lending,2020-04-11,Active,53547.57,12
10466,ACCT00010466,3838,4,Deposit,2018-03-08,Active,1117.52,15
10467,ACCT00010467,3838,4,Deposit,2018-12-26,Active,626.8,15
10468,ACCT00010468,3838,10,Lending,2018-04-16,Active,32160.26,15
10469,ACCT00010469,3839,1,Deposit,2019-01-01,Active,1852.83,35
10470,ACCT00010470,3839,3,Deposit,2019-05-06,Active,9777.1,35
10471,ACCT00010471,3839,3,Deposit,2019-04-11,Active,3246.58,35
10472,ACCT00010472,3839,3,Deposit,2019-08-15,Active,8433.82,35
10473,ACCT00010473,3840,5,Deposit,2023-04-26,Active,18363.46,35
10474,ACCT00010474,3840,3,Deposit,2023-12-03,Active,14616.52,35
10475,ACCT00010475,3840,6,Lending,2023-02-04,Active,26121.54,35
10476,ACCT00010476,3841,4,Deposit,2023-04-25,Active,2689.24,7
10477,ACCT00010477,3842,5,Deposit,2015-11-26,Active,13634.24,6
10478,ACCT00010478,3842,2,Deposit,2015-03-21,Active,22130.24,6
10479,ACCT00010479,3843,2,Deposit,2019-04-07,Active,16889.59,9
10480,ACCT00010480,3843,1,Deposit,2019-02-21,Active,10112.13,9
10481,ACCT00010481,3843,4,Deposit,2019-03-15,Active,1909.6,9
10482,ACCT00010482,3844,1,Deposit,2016-01-20,Active,4333.21,7
10483,ACCT00010483,3844,3,Deposit,2016-11-12,Active,1137.98,7
10484,ACCT00010484,3845,2,Deposit,2015-12-14,Active,3111.69,26
10485,ACCT00010485,3845,2,Deposit,2015-08-24,Active,17168.51,26
10486,ACCT00010486,3846,3,Deposit,2016-02-12,Active,39656.14,38
10487,ACCT00010487,3846,3,Deposit,2016-04-16,Active,35887.69,38
10488,ACCT00010488,3847,5,Deposit,2018-11-11,Active,3440.02,11
10489,ACCT00010489,3847,3,Deposit,2018-11-03,Active,27069.01,11
10490,ACCT00010490,3847,7,Lending,2018-11-06,Active,6909.07,11
10491,ACCT00010491,3848,2,Deposit,2024-06-16,Active,1945.33,2
10492,ACCT00010492,3848,5,Deposit,2024-06-20,Active,11434.1,2
10493,ACCT00010493,3848,12,Lending,2024-04-10,Active,21695.6,2
10494,ACCT00010494,3849,1,Deposit,2018-02-07,Active,3536.88,9
10495,ACCT00010495,3849,4,Deposit,2018-11-20,Dormant,4243.84,9
10496,ACCT00010496,3849,8,Lending,2018-12-26,Active,46933.39,9
10497,ACCT00010497,3850,2,Deposit,2023-02-09,Active,87706.72,1
10498,ACCT00010498,3851,1,Deposit,2019-06-24,Active,3330.84,13
10499,ACCT00010499,3851,5,Deposit,2019-12-07,Active,422.25,13
10500,ACCT00010500,3851,5,Deposit,2019-08-02,Active,2351.49,13
10501,ACCT00010501,3852,2,Deposit,2023-03-06,Active,1129.79,28
10502,ACCT00010502,3852,2,Deposit,2023-12-07,Active,22466.15,28
10503,ACCT00010503,3852,1,Deposit,2023-06-10,Active,3275.42,28
10504,ACCT00010504,3852,3,Deposit,2023-10-06,Active,1966.81,28
10505,ACCT00010505,3853,5,Deposit,2024-08-03,Active,9769.76,13
10506,ACCT00010506,3853,1,Deposit,2024-11-12,Active,14761.66,13
10507,ACCT00010507,3853,10,Lending,2024-11-05,Active,12879.35,13
10508,ACCT00010508,3853,11,Lending,2024-04-17,Active,39016.62,13
10509,ACCT00010509,3854,5,Deposit,2019-07-03,Active,3066.52,26
10510,ACCT00010510,3855,3,Deposit,2021-11-11,Active,3420.78,18
10511,ACCT00010511,3855,5,Deposit,2021-06-05,Active,10777.52,18
10512,ACCT00010512,3856,4,Deposit,2024-10-18,Active,971.83,27
10513,ACCT00010513,3856,1,Deposit,2024-09-08,Active,32495.5,27
10514,ACCT00010514,3857,3,Deposit,2024-10-19,Active,2288.93,8
10515,ACCT00010515,3857,5,Deposit,2024-08-20,Active,1511.69,8
10516,ACCT00010516,3858,3,Deposit,2024-11-22,Active,7720.77,17
10517,ACCT00010517,3858,5,Deposit,2024-08-05,Active,2211.97,17
10518,ACCT00010518,3859,2,Deposit,2024-06-12,Active,1928.39,38
10519,ACCT00010519,3859,2,Deposit,2024-06-11,Active,6826.24,38
10520,ACCT00010520,3859,4,Deposit,2024-07-07,Active,2713.38,38
10521,ACCT00010521,3860,5,Deposit,2018-04-27,Active,2347.65,3
10522,ACCT00010522,3860,5,Deposit,2018-06-09,Active,911.3,3
10523,ACCT00010523,3860,5,Deposit,2018-09-20,Active,6477.49,3
10524,ACCT00010524,3861,5,Deposit,2018-12-10,Active,1995.0,5
10525,ACCT00010525,3861,4,Deposit,2018-06-10,Active,10337.47,5
10526,ACCT00010526,3862,1,Deposit,2017-03-15,Active,2063.39,8
10527,ACCT00010527,3862,5,Deposit,2017-06-09,Active,9880.28,8
10528,ACCT00010528,3862,7,Lending,2017-04-05,Closed,11782.5,8
10529,ACCT00010529,3863,2,Deposit,2015-02-01,Active,5193.93,8
10530,ACCT00010530,3863,5,Deposit,2015-11-18,Active,2899.57,8
10531,ACCT00010531,3863,8,Lending,2015-01-01,Active,8723.47,8
10532,ACCT00010532,3864,3,Deposit,2021-05-07,Active,5642.09,14
10533,ACCT00010533,3864,4,Deposit,2021-03-21,Active,2543.88,14
10534,ACCT00010534,3864,8,Lending,2021-09-02,Active,13720.78,14
10535,ACCT00010535,3865,4,Deposit,2017-06-01,Active,20122.71,8
10536,ACCT00010536,3865,1,Deposit,2017-08-18,Active,1118.51,8
10537,ACCT00010537,3865,2,Deposit,2017-05-18,Active,995.63,8
10538,ACCT00010538,3866,1,Deposit,2020-08-12,Active,2962.08,34
10539,ACCT00010539,3866,2,Deposit,2020-05-24,Dormant,3368.26,34
10540,ACCT00010540,3867,2,Deposit,2022-05-11,Active,1041.82,10
10541,ACCT00010541,3867,3,Deposit,2022-07-20,Active,10238.25,10
10542,ACCT00010542,3867,1,Deposit,2022-12-11,Active,40491.5,10
10543,ACCT00010543,3867,4,Deposit,2022-04-17,Closed,1918.96,10
10544,ACCT00010544,3868,3,Deposit,2021-07-10,Active,12996.78,16
10545,ACCT00010545,3868,3,Deposit,2021-07-21,Active,13738.3,16
10546,ACCT00010546,3868,1,Deposit,2021-12-02,Active,649.08,16
10547,ACCT00010547,3868,11,Lending,2021-07-17,Active,21479.87,16
10548,ACCT00010548,3869,4,Deposit,2022-12-06,Active,4689.48,4
10549,ACCT00010549,3869,3,Deposit,2022-01-10,Active,2897.36,4
10550,ACCT00010550,3869,4,Deposit,2022-06-14,Active,6380.97,4
10551,ACCT00010551,3870,5,Deposit,2015-12-14,Active,13917.14,11
10552,ACCT00010552,3870,2,Deposit,2015-11-23,Active,15629.17,11
10553,ACCT00010553,3871,3,Deposit,2015-06-22,Active,714.03,34
10554,ACCT00010554,3871,2,Deposit,2015-10-15,Active,5379.94,34
10555,ACCT00010555,3871,4,Deposit,2015-06-13,Active,2961.82,34
10556,ACCT00010556,3871,6,Lending,2015-08-22,Active,2135.26,34
10557,ACCT00010557,3872,2,Deposit,2018-04-10,Active,851.23,19
10558,ACCT00010558,3872,1,Deposit,2018-04-12,Active,570.37,19
10559,ACCT00010559,3872,9,Lending,2018-04-03,Active,13988.14,19
10560,ACCT00010560,3873,5,Deposit,2019-12-19,Active,2101.43,28
10561,ACCT00010561,3873,2,Deposit,2019-08-24,Dormant,29262.36,28
10562,ACCT00010562,3873,6,Lending,2019-02-23,Active,4661.51,28
10563,ACCT00010563,3873,7,Lending,2019-03-21,Active,68433.2,28
10564,ACCT00010564,3874,2,Deposit,2022-12-21,Active,10342.16,5
10565,ACCT00010565,3874,1,Deposit,2022-05-11,Dormant,1287.69,5
10566,ACCT00010566,3874,2,Deposit,2022-02-03,Active,1261.13,5
10567,ACCT00010567,3875,5,Deposit,2022-04-16,Active,1762.55,15
10568,ACCT00010568,3875,2,Deposit,2022-11-01,Active,1651.48,15
10569,ACCT00010569,3875,2,Deposit,2022-09-09,Active,6092.45,15
10570,ACCT00010570,3876,2,Deposit,2018-01-09,Active,3209.73,31
10571,ACCT00010571,3876,2,Deposit,2018-11-12,Active,4145.1,31
10572,ACCT00010572,3877,2,Deposit,2019-07-26,Active,3997.62,15
10573,ACCT00010573,3877,4,Deposit,2019-11-14,Active,7677.74,15
10574,ACCT00010574,3877,8,Lending,2019-05-22,Active,21624.86,15
10575,ACCT00010575,3878,5,Deposit,2017-06-22,Active,138940.19,32
10576,ACCT00010576,3878,3,Deposit,2017-11-14,Active,1116.83,32
10577,ACCT00010577,3879,1,Deposit,2018-04-16,Active,35968.94,10
10578,ACCT00010578,3879,3,Deposit,2018-06-20,Active,10699.96,10
10579,ACCT00010579,3880,5,Deposit,2019-03-12,Active,1577.52,34
10580,ACCT00010580,3881,5,Deposit,2016-02-06,Active,2929.93,34
10581,ACCT00010581,3882,2,Deposit,2021-02-01,Active,2369.04,37
10582,ACCT00010582,3882,5,Deposit,2021-03-05,Active,7108.14,37
10583,ACCT00010583,3882,4,Deposit,2021-12-12,Active,9642.64,37
10584,ACCT00010584,3882,1,Deposit,2021-10-05,Active,11168.53,37
10585,ACCT00010585,3883,5,Deposit,2018-10-04,Active,1577.44,16
10586,ACCT00010586,3883,2,Deposit,2018-12-14,Active,3542.91,16
10587,ACCT00010587,3883,9,Lending,2018-11-15,Active,234908.02,16
10588,ACCT00010588,3884,4,Deposit,2024-11-16,Active,5992.68,12
10589,ACCT00010589,3884,2,Deposit,2024-10-02,Active,5383.42,12
10590,ACCT00010590,3884,12,Lending,2024-06-25,Active,15118.64,12
10591,ACCT00010591,3885,3,Deposit,2023-01-03,Active,2644.95,2
10592,ACCT00010592,3885,5,Deposit,2023-08-27,Active,715.83,2
10593,ACCT00010593,3885,6,Lending,2023-09-23,Active,95735.75,2
10594,ACCT00010594,3886,2,Deposit,2023-05-15,Active,1834.29,22
10595,ACCT00010595,3886,4,Deposit,2023-01-27,Active,7324.98,22
10596,ACCT00010596,3886,10,Lending,2023-06-21,Active,16629.3,22
10597,ACCT00010597,3887,5,Deposit,2022-01-10,Closed,1078.75,7
10598,ACCT00010598,3887,4,Deposit,2022-04-08,Active,12432.97,7
10599,ACCT00010599,3888,4,Deposit,2021-09-12,Active,17651.88,18
10600,ACCT00010600,3888,1,Deposit,2021-09-07,Active,3477.59,18
10601,ACCT00010601,3888,3,Deposit,2021-06-03,Active,1252.32,18
10602,ACCT00010602,3888,2,Deposit,2021-03-21,Active,3659.31,18
10603,ACCT00010603,3889,1,Deposit,2018-05-07,Active,4774.23,39
10604,ACCT00010604,3889,3,Deposit,2018-08-18,Active,7052.03,39
10605,ACCT00010605,3889,8,Lending,2018-10-03,Active,22084.84,39
10606,ACCT00010606,3890,4,Deposit,2024-07-20,Active,4799.99,25
10607,ACCT00010607,3890,4,Deposit,2024-08-06,Dormant,8112.55,25
10608,ACCT00010608,3891,1,Deposit,2024-03-11,Active,13760.18,21
10609,ACCT00010609,3892,4,Deposit,2020-09-26,Active,1293.67,16
10610,ACCT00010610,3892,5,Deposit,2020-06-25,Active,8282.64,16
10611,ACCT00010611,3892,2,Deposit,2020-01-16,Active,2107.65,16
10612,ACCT00010612,3892,2,Deposit,2020-11-03,Active,40550.21,16
10613,ACCT00010613,3893,2,Deposit,2020-07-06,Active,1453.3,28
10614,ACCT00010614,3894,3,Deposit,2015-11-24,Active,2133.46,7
10615,ACCT00010615,3894,4,Deposit,2015-01-20,Active,2382.94,7
10616,ACCT00010616,3894,5,Deposit,2015-07-08,Active,3438.24,7
10617,ACCT00010617,3894,2,Deposit,2015-04-20,Active,8623.81,7
10618,ACCT00010618,3895,2,Deposit,2017-07-18,Active,5111.72,3
10619,ACCT00010619,3895,3,Deposit,2017-04-26,Active,2107.4,3
10620,ACCT00010620,3895,4,Deposit,2017-03-10,Active,4981.45,3
10621,ACCT00010621,3896,1,Deposit,2022-01-19,Active,1336.8,5
10622,ACCT00010622,3896,2,Deposit,2022-07-16,Active,14573.1,5
10623,ACCT00010623,3896,4,Deposit,2022-12-16,Active,11789.07,5
10624,ACCT00010624,3897,1,Deposit,2023-10-26,Active,1637.65,9
10625,ACCT00010625,3897,1,Deposit,2023-01-15,Active,19110.73,9
10626,ACCT00010626,3898,1,Deposit,2018-10-07,Active,7403.49,7
10627,ACCT00010627,3898,5,Deposit,2018-01-18,Dormant,2139.32,7
10628,ACCT00010628,3899,4,Deposit,2019-10-04,Active,21444.67,27
10629,ACCT00010629,3899,5,Deposit,2019-11-16,Active,12464.34,27
10630,ACCT00010630,3900,3,Deposit,2019-05-25,Active,3859.4,29
10631,ACCT00010631,3900,2,Deposit,2019-05-16,Active,1389.27,29
10632,ACCT00010632,3900,3,Deposit,2019-09-22,Closed,5605.67,29
10633,ACCT00010633,3901,1,Deposit,2016-02-03,Active,57387.99,40
10634,ACCT00010634,3901,4,Deposit,2016-11-08,Active,4504.41,40
10635,ACCT00010635,3902,2,Deposit,2016-01-09,Active,3140.31,39
10636,ACCT00010636,3902,3,Deposit,2016-01-12,Active,1073.31,39
10637,ACCT00010637,3903,1,Deposit,2018-07-23,Active,5333.05,18
10638,ACCT00010638,3903,5,Deposit,2018-03-21,Active,6806.48,18
10639,ACCT00010639,3903,12,Lending,2018-05-21,Active,19442.07,18
10640,ACCT00010640,3904,2,Deposit,2017-11-06,Active,12352.08,1
10641,ACCT00010641,3904,3,Deposit,2017-05-16,Active,384.51,1
10642,ACCT00010642,3904,6,Lending,2017-06-26,Active,21524.15,1
10643,ACCT00010643,3905,3,Deposit,2018-05-26,Active,8292.34,22
10644,ACCT00010644,3905,4,Deposit,2018-09-23,Active,2244.65,22
10645,ACCT00010645,3905,2,Deposit,2018-03-22,Active,7968.37,22
10646,ACCT00010646,3906,4,Deposit,2016-12-23,Active,4786.03,15
10647,ACCT00010647,3906,1,Deposit,2016-06-16,Active,4095.23,15
10648,ACCT00010648,3906,9,Lending,2016-06-22,Active,45753.41,15
10649,ACCT00010649,3907,1,Deposit,2019-02-18,Active,5007.79,23
10650,ACCT00010650,3907,5,Deposit,2019-03-19,Active,2382.21,23
10651,ACCT00010651,3908,2,Deposit,2022-07-26,Active,3429.24,11
10652,ACCT00010652,3908,4,Deposit,2022-01-25,Active,12423.2,11
10653,ACCT00010653,3909,1,Deposit,2016-03-23,Active,12425.49,2
10654,ACCT00010654,3909,5,Deposit,2016-10-20,Active,2198.74,2
10655,ACCT00010655,3909,5,Deposit,2016-12-12,Active,11062.39,2
10656,ACCT00010656,3910,5,Deposit,2018-02-16,Active,10552.66,15
10657,ACCT00010657,3910,4,Deposit,2018-04-13,Active,8264.36,15
10658,ACCT00010658,3911,1,Deposit,2017-11-13,Active,8756.76,13
10659,ACCT00010659,3911,1,Deposit,2017-06-04,Active,7368.27,13
10660,ACCT00010660,3911,4,Deposit,2017-03-07,Dormant,27282.85,13
10661,ACCT00010661,3912,3,Deposit,2019-05-24,Active,4567.85,29
10662,ACCT00010662,3913,2,Deposit,2024-07-23,Active,20888.26,8
10663,ACCT00010663,3913,1,Deposit,2024-10-05,Active,2324.77,8
10664,ACCT00010664,3913,5,Deposit,2024-09-21,Dormant,1438.23,8
10665,ACCT00010665,3914,4,Deposit,2020-01-05,Active,2573.71,28
10666,ACCT00010666,3914,2,Deposit,2020-03-09,Active,958.99,28
10667,ACCT00010667,3914,8,Lending,2020-07-13,Active,38566.21,28
10668,ACCT00010668,3915,4,Deposit,2016-07-08,Active,1745.25,25
10669,ACCT00010669,3916,4,Deposit,2017-02-09,Active,2623.56,35
10670,ACCT00010670,3916,3,Deposit,2017-10-05,Active,1866.55,35
10671,ACCT00010671,3916,4,Deposit,2017-04-04,Active,4441.33,35
10672,ACCT00010672,3917,3,Deposit,2021-02-16,Active,40386.56,11
10673,ACCT00010673,3917,4,Deposit,2021-12-15,Active,6022.67,11
10674,ACCT00010674,3917,3,Deposit,2021-03-02,Active,2105.62,11
10675,ACCT00010675,3918,1,Deposit,2016-04-14,Active,37611.26,7
10676,ACCT00010676,3918,2,Deposit,2016-10-02,Active,65047.32,7
10677,ACCT00010677,3918,8,Lending,2016-05-07,Active,167736.98,7
10678,ACCT00010678,3919,4,Deposit,2018-06-04,Active,6762.7,18
10679,ACCT00010679,3919,2,Deposit,2018-03-15,Active,16302.87,18
10680,ACCT00010680,3919,7,Lending,2018-09-14,Active,6922.53,18
10681,ACCT00010681,3920,4,Deposit,2023-11-18,Active,42240.18,38
10682,ACCT00010682,3920,1,Deposit,2023-04-22,Active,4320.24,38
10683,ACCT00010683,3920,5,Deposit,2023-03-22,Dormant,15500.32,38
10684,ACCT00010684,3921,5,Deposit,2020-10-11,Active,3579.04,39
10685,ACCT00010685,3921,3,Deposit,2020-06-14,Active,8252.97,39
10686,ACCT00010686,3921,4,Deposit,2020-12-27,Active,8828.28,39
10687,ACCT00010687,3921,9,Lending,2020-06-13,Active,4895.26,39
10688,ACCT00010688,3922,2,Deposit,2024-12-24,Active,350.4,28
10689,ACCT00010689,3922,4,Deposit,2024-12-21,Active,7719.1,28
10690,ACCT00010690,3922,4,Deposit,2024-07-19,Active,10879.15,28
10691,ACCT00010691,3923,3,Deposit,2024-03-21,Active,32948.18,18
10692,ACCT00010692,3923,5,Deposit,2024-03-18,Active,4686.69,18
10693,ACCT00010693,3924,1,Deposit,2019-01-14,Active,5312.55,2
10694,ACCT00010694,3924,3,Deposit,2019-12-07,Active,23554.25,2
10695,ACCT00010695,3925,1,Deposit,2021-12-08,Active,6083.01,35
10696,ACCT00010696,3926,5,Deposit,2016-05-02,Active,1276.35,9
10697,ACCT00010697,3926,1,Deposit,2016-02-16,Active,5293.67,9
10698,ACCT00010698,3926,4,Deposit,2016-09-27,Active,5337.94,9
10699,ACCT00010699,3926,3,Deposit,2016-06-12,Active,8281.44,9
10700,ACCT00010700,3927,1,Deposit,2018-11-12,Active,22186.04,35
10701,ACCT00010701,3927,1,Deposit,2018-03-20,Active,5589.22,35
10702,ACCT00010702,3928,1,Deposit,2023-11-25,Active,4207.01,38
10703,ACCT00010703,3929,2,Deposit,2015-03-25,Active,22014.13,35
10704,ACCT00010704,3929,3,Deposit,2015-08-27,Active,1398.16,35
10705,ACCT00010705,3929,9,Lending,2015-05-11,Active,79921.52,35
10706,ACCT00010706,3930,5,Deposit,2017-09-01,Closed,13442.06,33
10707,ACCT00010707,3930,4,Deposit,2017-03-09,Active,2257.71,33
10708,ACCT00010708,3930,5,Deposit,2017-05-22,Active,805.11,33
10709,ACCT00010709,3930,1,Deposit,2017-02-10,Active,5243.14,33
10710,ACCT00010710,3931,2,Deposit,2023-07-21,Active,24986.81,35
10711,ACCT00010711,3931,2,Deposit,2023-12-27,Active,1158.03,35
10712,ACCT00010712,3931,11,Lending,2023-09-06,Active,7737.94,35
10713,ACCT00010713,3932,1,Deposit,2016-11-24,Active,3395.83,35
10714,ACCT00010714,3932,3,Deposit,2016-01-21,Active,795.18,35
10715,ACCT00010715,3932,3,Deposit,2016-06-18,Active,2488.84,35
10716,ACCT00010716,3932,4,Deposit,2016-03-24,Active,10410.4,35
10717,ACCT00010717,3932,8,Lending,2016-02-24,Active,88570.96,35
10718,ACCT00010718,3933,4,Deposit,2019-08-17,Active,7430.8,36
10719,ACCT00010719,3933,3,Deposit,2019-10-26,Active,21383.46,36
10720,ACCT00010720,3934,2,Deposit,2017-12-21,Active,7725.66,32
10721,ACCT00010721,3934,5,Deposit,2017-04-07,Active,76044.57,32
10722,ACCT00010722,3934,12,Lending,2017-12-10,Active,15929.14,32
10723,ACCT00010723,3935,3,Deposit,2017-08-08,Active,7966.67,6
10724,ACCT00010724,3935,2,Deposit,2017-08-26,Active,3308.45,6
10725,ACCT00010725,3936,4,Deposit,2017-07-14,Active,13374.08,5
10726,ACCT00010726,3936,4,Deposit,2017-01-05,Active,10327.42,5
10727,ACCT00010727,3936,7,Lending,2017-04-05,Active,8902.58,5
10728,ACCT00010728,3936,10,Lending,2017-03-02,Active,50983.21,5
10729,ACCT00010729,3937,3,Deposit,2023-03-21,Active,2197.12,21
10730,ACCT00010730,3937,4,Deposit,2023-08-10,Active,20160.18,21
10731,ACCT00010731,3937,6,Lending,2023-09-24,Active,26961.98,21
10732,ACCT00010732,3937,9,Lending,2023-07-12,Active,20948.26,21
10733,ACCT00010733,3938,1,Deposit,2017-05-24,Active,9808.29,22
10734,ACCT00010734,3938,3,Deposit,2017-02-16,Active,25418.79,22
10735,ACCT00010735,3939,1,Deposit,2015-11-13,Active,1510.92,2
10736,ACCT00010736,3939,3,Deposit,2015-11-27,Active,4110.9,2
10737,ACCT00010737,3939,2,Deposit,2015-03-17,Active,1026.88,2
10738,ACCT00010738,3940,2,Deposit,2015-10-01,Active,26240.51,11
10739,ACCT00010739,3940,2,Deposit,2015-11-10,Active,4191.32,11
10740,ACCT00010740,3941,1,Deposit,2016-09-13,Active,39944.41,13
10741,ACCT00010741,3941,4,Deposit,2016-12-11,Active,2492.54,13
10742,ACCT00010742,3941,12,Lending,2016-03-23,Active,79406.51,13
10743,ACCT00010743,3942,4,Deposit,2016-08-08,Dormant,1997.06,24
10744,ACCT00010744,3942,2,Deposit,2016-04-03,Active,3475.34,24
10745,ACCT00010745,3942,11,Lending,2016-06-21,Active,10983.5,24
10746,ACCT00010746,3943,5,Deposit,2024-08-06,Active,4097.94,10
10747,ACCT00010747,3943,4,Deposit,2024-05-08,Active,46496.91,10
10748,ACCT00010748,3943,10,Lending,2024-08-13,Closed,65413.11,10
10749,ACCT00010749,3944,4,Deposit,2020-04-04,Active,18025.46,8
10750,ACCT00010750,3944,4,Deposit,2020-06-26,Active,4806.96,8
10751,ACCT00010751,3945,1,Deposit,2019-10-03,Active,566.58,17
10752,ACCT00010752,3945,7,Lending,2019-08-27,Active,42770.1,17
10753,ACCT00010753,3946,4,Deposit,2016-10-04,Active,4017.17,39
10754,ACCT00010754,3946,2,Deposit,2016-09-23,Active,7245.29,39
10755,ACCT00010755,3946,2,Deposit,2016-10-03,Active,13103.86,39
10756,ACCT00010756,3947,2,Deposit,2023-05-27,Active,3761.31,32
10757,ACCT00010757,3948,3,Deposit,2016-10-04,Active,7727.92,19
10758,ACCT00010758,3948,2,Deposit,2016-09-11,Active,6827.32,19
10759,ACCT00010759,3948,1,Deposit,2016-09-08,Active,3895.27,19
10760,ACCT00010760,3949,2,Deposit,2024-05-04,Active,2085.13,21
10761,ACCT00010761,3949,2,Deposit,2024-09-02,Active,2074.11,21
10762,ACCT00010762,3949,2,Deposit,2024-10-10,Active,10902.38,21
10763,ACCT00010763,3950,1,Deposit,2022-05-12,Active,2887.59,28
10764,ACCT00010764,3950,3,Deposit,2022-11-08,Active,13945.08,28
10765,ACCT00010765,3951,4,Deposit,2015-12-24,Active,30568.65,4
10766,ACCT00010766,3951,4,Deposit,2015-03-02,Active,5797.16,4
10767,ACCT00010767,3952,5,Deposit,2019-11-26,Active,9694.28,23
10768,ACCT00010768,3952,5,Deposit,2019-11-26,Active,4903.58,23
10769,ACCT00010769,3952,4,Deposit,2019-09-17,Active,765.33,23
10770,ACCT00010770,3952,4,Deposit,2019-02-24,Active,5815.4,23
10771,ACCT00010771,3953,3,Deposit,2016-09-26,Active,4178.37,34
10772,ACCT00010772,3953,5,Deposit,2016-10-12,Active,6793.09,34
10773,ACCT00010773,3953,3,Deposit,2016-04-01,Active,411.52,34
10774,ACCT00010774,3953,1,Deposit,2016-12-19,Active,6908.96,34
10775,ACCT00010775,3953,11,Lending,2016-11-27,Active,16699.43,34
10776,ACCT00010776,3954,1,Deposit,2023-09-21,Active,16940.01,25
10777,ACCT00010777,3955,2,Deposit,2016-03-11,Active,17162.02,10
10778,ACCT00010778,3955,9,Lending,2016-03-18,Active,22410.74,10
10779,ACCT00010779,3956,4,Deposit,2023-09-23,Active,2788.69,24
10780,ACCT00010780,3956,5,Deposit,2023-10-26,Active,4976.44,24
10781,ACCT00010781,3957,4,Deposit,2020-05-18,Active,6273.87,37
10782,ACCT00010782,3957,2,Deposit,2020-01-08,Active,1948.91,37
10783,ACCT00010783,3957,4,Deposit,2020-05-20,Active,2852.99,37
10784,ACCT00010784,3958,4,Deposit,2015-02-24,Active,5230.83,3
10785,ACCT00010785,3958,5,Deposit,2015-12-12,Active,9589.6,3
10786,ACCT00010786,3959,5,Deposit,2015-12-04,Active,941.05,16
10787,ACCT00010787,3959,2,Deposit,2015-06-23,Active,7336.81,16
10788,ACCT00010788,3959,5,Deposit,2015-08-25,Active,47082.81,16
10789,ACCT00010789,3960,4,Deposit,2024-05-04,Active,2688.21,30
10790,ACCT00010790,3960,1,Deposit,2024-05-27,Active,22467.99,30
10791,ACCT00010791,3961,5,Deposit,2020-09-26,Active,392.47,40
10792,ACCT00010792,3961,1,Deposit,2020-07-04,Active,9351.27,40
10793,ACCT00010793,3962,1,Deposit,2017-04-14,Active,2351.35,4
10794,ACCT00010794,3962,3,Deposit,2017-10-12,Active,8163.98,4
10795,ACCT00010795,3962,7,Lending,2017-08-16,Active,21266.9,4
10796,ACCT00010796,3963,5,Deposit,2015-03-09,Dormant,2627.63,17
10797,ACCT00010797,3963,2,Deposit,2015-07-20,Active,917.4,17
10798,ACCT00010798,3964,2,Deposit,2016-04-19,Active,10436.19,1
10799,ACCT00010799,3964,7,Lending,2016-07-25,Active,46678.97,1
10800,ACCT00010800,3965,3,Deposit,2019-02-07,Active,1425.7,36
10801,ACCT00010801,3965,3,Deposit,2019-01-11,Active,3292.12,36
10802,ACCT00010802,3965,11,Lending,2019-01-11,Active,18380.82,36
10803,ACCT00010803,3966,2,Deposit,2022-05-19,Active,690.73,13
10804,ACCT00010804,3967,2,Deposit,2018-03-13,Active,2594.8,5
10805,ACCT00010805,3967,3,Deposit,2018-11-21,Active,2179.31,5
10806,ACCT00010806,3967,9,Lending,2018-09-10,Active,103767.68,5
10807,ACCT00010807,3968,2,Deposit,2019-05-20,Active,8970.28,5
10808,ACCT00010808,3968,3,Deposit,2019-07-19,Active,2824.29,5
10809,ACCT00010809,3969,1,Deposit,2021-07-12,Active,5310.28,19
10810,ACCT00010810,3969,3,Deposit,2021-07-03,Active,6265.74,19
10811,ACCT00010811,3970,1,Deposit,2023-11-17,Active,3044.9,20
10812,ACCT00010812,3970,8,Lending,2023-10-13,Active,12842.56,20
10813,ACCT00010813,3971,2,Deposit,2019-10-01,Active,1723.6,16
10814,ACCT00010814,3972,5,Deposit,2017-04-02,Active,7105.34,34
10815,ACCT00010815,3972,5,Deposit,2017-02-20,Active,31879.82,34
10816,ACCT00010816,3972,3,Deposit,2017-11-15,Active,7053.18,34
10817,ACCT00010817,3972,12,Lending,2017-08-12,Active,8381.54,34
10818,ACCT00010818,3973,4,Deposit,2018-03-06,Active,41479.52,17
10819,ACCT00010819,3973,1,Deposit,2018-03-07,Active,6932.28,17
10820,ACCT00010820,3974,4,Deposit,2022-11-25,Active,26727.56,19
10821,ACCT00010821,3974,1,Deposit,2022-08-17,Active,4777.61,19
10822,ACCT00010822,3974,8,Lending,2022-07-25,Active,29546.48,19
10823,ACCT00010823,3975,3,Deposit,2017-04-16,Active,10557.24,19
10824,ACCT00010824,3975,1,Deposit,2017-01-18,Active,2660.56,19
