DateKey,AccountKey,CustomerKey,ProductKey,BranchKey,EndingBalance,DaysPastDue,DelinquencyBucket,IsNonPerforming,RollStatus,CECLStage
20251101,13308,4880,8,4,4934.63,60,60 DPD,False,Worsened,Stage 2 - SICR
20251201,13308,4880,8,4,4837.55,60,60 DPD,False,Stable,Stage 2 - SICR
20260101,13308,4880,8,4,4793.26,60,60 DPD,False,Stable,Stage 2 - SICR
20260201,13308,4880,8,4,4767.23,30,30 DPD,False,Cured,Stage 2 - SICR
20260301,13308,4880,8,4,4672.81,0,Current,False,Cured,Stage 1 - Performing
20260401,13308,4880,8,4,4584.41,0,Current,False,Stable,Stage 1 - Performing
20260501,13308,4880,8,4,4518.4,0,Current,False,Stable,Stage 1 - Performing
20260601,13308,4880,8,4,4451.24,0,Current,False,Stable,Stage 1 - Performing
20250101,13309,4880,10,4,16417.53,0,Current,False,New,Stage 1 - Performing
20250201,13309,4880,10,4,16274.53,0,Current,False,Stable,Stage 1 - Performing
20250301,13309,4880,10,4,15993.14,0,Current,False,Stable,Stage 1 - Performing
20250401,13309,4880,10,4,15862.83,0,Current,False,Stable,Stage 1 - Performing
20250501,13309,4880,10,4,15753.79,0,Current,False,Stable,Stage 1 - Performing
20250601,13309,4880,10,4,15512.61,0,Current,False,Stable,Stage 1 - Performing
20250701,13309,4880,10,4,15414.63,0,Current,False,Stable,Stage 1 - Performing
20250801,13309,4880,10,4,15179.05,0,Current,False,Stable,Stage 1 - Performing
20250901,13309,4880,10,4,15101.91,0,Current,False,Stable,Stage 1 - Performing
20251001,13309,4880,10,4,14985.6,0,Current,False,Stable,Stage 1 - Performing
20251101,13309,4880,10,4,14772.27,0,Current,False,Stable,Stage 1 - Performing
20251201,13309,4880,10,4,14508.08,0,Current,False,Stable,Stage 1 - Performing
20260101,13309,4880,10,4,14365.69,0,Current,False,Stable,Stage 1 - Performing
20260201,13309,4880,10,4,14138.06,0,Current,False,Stable,Stage 1 - Performing
20260301,13309,4880,10,4,13884.36,0,Current,False,Stable,Stage 1 - Performing
20260401,13309,4880,10,4,13734.21,0,Current,False,Stable,Stage 1 - Performing
20260501,13309,4880,10,4,13650.8,0,Current,False,Stable,Stage 1 - Performing
20260601,13309,4880,10,4,13446.15,0,Current,False,Stable,Stage 1 - Performing
20250101,13313,4882,9,32,88186.08,0,Current,False,New,Stage 1 - Performing
20250201,13313,4882,9,32,87529.15,0,Current,False,Stable,Stage 1 - Performing
20250301,13313,4882,9,32,86683.27,0,Current,False,Stable,Stage 1 - Performing
20250401,13313,4882,9,32,85152.3,0,Current,False,Stable,Stage 1 - Performing
20250501,13313,4882,9,32,84255.6,0,Current,False,Stable,Stage 1 - Performing
20250601,13313,4882,9,32,82860.46,0,Current,False,Stable,Stage 1 - Performing
20250701,13313,4882,9,32,82106.7,0,Current,False,Stable,Stage 1 - Performing
20250801,13313,4882,9,32,81043.59,0,Current,False,Stable,Stage 1 - Performing
20250901,13313,4882,9,32,79984.08,0,Current,False,Stable,Stage 1 - Performing
20251001,13313,4882,9,32,78394.67,0,Current,False,Stable,Stage 1 - Performing
20251101,13313,4882,9,32,77912.14,0,Current,False,Stable,Stage 1 - Performing
20251201,13313,4882,9,32,77112.04,0,Current,False,Stable,Stage 1 - Performing
20260101,13313,4882,9,32,76584.51,0,Current,False,Stable,Stage 1 - Performing
20260201,13313,4882,9,32,75220.79,0,Current,False,Stable,Stage 1 - Performing
20260301,13313,4882,9,32,74410.48,0,Current,False,Stable,Stage 1 - Performing
20260401,13313,4882,9,32,72933.26,0,Current,False,Stable,Stage 1 - Performing
20260501,13313,4882,9,32,71527.0,0,Current,False,Stable,Stage 1 - Performing
20260601,13313,4882,9,32,70306.5,0,Current,False,Stable,Stage 1 - Performing
20250101,13316,4883,11,40,24175.55,0,Current,False,New,Stage 1 - Performing
20250201,13316,4883,11,40,23795.4,0,Current,False,Stable,Stage 1 - Performing
20250301,13316,4883,11,40,23361.8,0,Current,False,Stable,Stage 1 - Performing
20250401,13316,4883,11,40,22899.46,0,Current,False,Stable,Stage 1 - Performing
20250501,13316,4883,11,40,22622.66,0,Current,False,Stable,Stage 1 - Performing
20250601,13316,4883,11,40,22323.54,0,Current,False,Stable,Stage 1 - Performing
20250701,13316,4883,11,40,22015.88,0,Current,False,Stable,Stage 1 - Performing
20250801,13316,4883,11,40,21729.24,0,Current,False,Stable,Stage 1 - Performing
20250901,13316,4883,11,40,21542.81,0,Current,False,Stable,Stage 1 - Performing
20251001,13316,4883,11,40,21170.68,0,Current,False,Stable,Stage 1 - Performing
20251101,13316,4883,11,40,20832.17,0,Current,False,Stable,Stage 1 - Performing
20251201,13316,4883,11,40,20476.17,0,Current,False,Stable,Stage 1 - Performing
20260101,13316,4883,11,40,20223.45,0,Current,False,Stable,Stage 1 - Performing
20260201,13316,4883,11,40,19849.74,0,Current,False,Stable,Stage 1 - Performing
20260301,13316,4883,11,40,19619.41,0,Current,False,Stable,Stage 1 - Performing
20260401,13316,4883,11,40,19381.31,0,Current,False,Stable,Stage 1 - Performing
20260501,13316,4883,11,40,19058.72,0,Current,False,Stable,Stage 1 - Performing
20260601,13316,4883,11,40,18756.28,0,Current,False,Stable,Stage 1 - Performing
20250101,13323,4885,6,29,48525.91,0,Current,False,New,Stage 1 - Performing
20250201,13323,4885,6,29,47579.73,0,Current,False,Stable,Stage 1 - Performing
20250301,13323,4885,6,29,47295.18,0,Current,False,Stable,Stage 1 - Performing
20250401,13323,4885,6,29,46358.77,0,Current,False,Stable,Stage 1 - Performing
20250501,13323,4885,6,29,45947.14,0,Current,False,Stable,Stage 1 - Performing
20250601,13323,4885,6,29,45068.81,0,Current,False,Stable,Stage 1 - Performing
20250701,13323,4885,6,29,44675.95,0,Current,False,Stable,Stage 1 - Performing
20250801,13323,4885,6,29,44138.95,0,Current,False,Stable,Stage 1 - Performing
20250901,13323,4885,6,29,43408.19,0,Current,False,Stable,Stage 1 - Performing
20251001,13323,4885,6,29,42578.09,0,Current,False,Stable,Stage 1 - Performing
20251101,13323,4885,6,29,42090.95,0,Current,False,Stable,Stage 1 - Performing
20251201,13323,4885,6,29,41599.0,0,Current,False,Stable,Stage 1 - Performing
20260101,13323,4885,6,29,40999.98,0,Current,False,Stable,Stage 1 - Performing
20260201,13323,4885,6,29,40262.2,0,Current,False,Stable,Stage 1 - Performing
20260301,13323,4885,6,29,39500.32,0,Current,False,Stable,Stage 1 - Performing
20260401,13323,4885,6,29,38746.47,0,Current,False,Stable,Stage 1 - Performing
20260501,13323,4885,6,29,38286.17,0,Current,False,Stable,Stage 1 - Performing
20260601,13323,4885,6,29,37996.9,0,Current,False,Stable,Stage 1 - Performing
20250101,13331,4889,6,19,132116.78,0,Current,False,New,Stage 1 - Performing
20250201,13331,4889,6,19,129977.05,0,Current,False,Stable,Stage 1 - Performing
20250301,13331,4889,6,19,127414.68,30,30 DPD,False,Worsened,Stage 2 - SICR
20250401,13331,4889,6,19,125242.21,0,Current,False,Cured,Stage 1 - Performing
20250501,13331,4889,6,19,123438.57,0,Current,False,Stable,Stage 1 - Performing
20250601,13331,4889,6,19,121763.13,0,Current,False,Stable,Stage 1 - Performing
20250701,13331,4889,6,19,120058.59,0,Current,False,Stable,Stage 1 - Performing
20250801,13331,4889,6,19,117939.94,0,Current,False,Stable,Stage 1 - Performing
20250901,13331,4889,6,19,115620.44,0,Current,False,Stable,Stage 1 - Performing
20251001,13331,4889,6,19,113766.36,0,Current,False,Stable,Stage 1 - Performing
20251101,13331,4889,6,19,112766.42,0,Current,False,Stable,Stage 1 - Performing
20251201,13331,4889,6,19,111167.03,0,Current,False,Stable,Stage 1 - Performing
20260101,13331,4889,6,19,109985.88,0,Current,False,Stable,Stage 1 - Performing
20260201,13331,4889,6,19,108135.48,0,Current,False,Stable,Stage 1 - Performing
20260301,13331,4889,6,19,106551.84,0,Current,False,Stable,Stage 1 - Performing
20260401,13331,4889,6,19,105345.77,0,Current,False,Stable,Stage 1 - Performing
20260501,13331,4889,6,19,103275.32,0,Current,False,Stable,Stage 1 - Performing
20260601,13331,4889,6,19,101369.18,0,Current,False,Stable,Stage 1 - Performing
20250101,13334,4890,8,10,80492.3,0,Current,False,New,Stage 1 - Performing
20250201,13334,4890,8,10,79048.91,0,Current,False,Stable,Stage 1 - Performing
20250301,13334,4890,8,10,78401.58,0,Current,False,Stable,Stage 1 - Performing
20250401,13334,4890,8,10,77454.0,0,Current,False,Stable,Stage 1 - Performing
20250501,13334,4890,8,10,76372.94,0,Current,False,Stable,Stage 1 - Performing
20250601,13334,4890,8,10,75492.91,0,Current,False,Stable,Stage 1 - Performing
20250701,13334,4890,8,10,74546.82,0,Current,False,Stable,Stage 1 - Performing
20250801,13334,4890,8,10,73478.14,0,Current,False,Stable,Stage 1 - Performing
20250901,13334,4890,8,10,72411.01,0,Current,False,Stable,Stage 1 - Performing
20251001,13334,4890,8,10,71553.82,0,Current,False,Stable,Stage 1 - Performing
20251101,13334,4890,8,10,70613.2,0,Current,False,Stable,Stage 1 - Performing
20251201,13334,4890,8,10,69982.56,0,Current,False,Stable,Stage 1 - Performing
20260101,13334,4890,8,10,68838.37,0,Current,False,Stable,Stage 1 - Performing
20260201,13334,4890,8,10,67564.41,0,Current,False,Stable,Stage 1 - Performing
20260301,13334,4890,8,10,66951.42,0,Current,False,Stable,Stage 1 - Performing
20260401,13334,4890,8,10,65844.76,0,Current,False,Stable,Stage 1 - Performing
20260501,13334,4890,8,10,65258.24,0,Current,False,Stable,Stage 1 - Performing
20260601,13334,4890,8,10,64599.98,30,30 DPD,False,Worsened,Stage 2 - SICR
20250101,13349,4896,10,30,37678.27,0,Current,False,New,Stage 1 - Performing
20250201,13349,4896,10,30,37413.13,0,Current,False,Stable,Stage 1 - Performing
20250301,13349,4896,10,30,36692.68,0,Current,False,Stable,Stage 1 - Performing
20250401,13349,4896,10,30,36310.96,0,Current,False,Stable,Stage 1 - Performing
20250501,13349,4896,10,30,36011.17,0,Current,False,Stable,Stage 1 - Performing
20250601,13349,4896,10,30,35824.03,0,Current,False,Stable,Stage 1 - Performing
20250701,13349,4896,10,30,35539.14,0,Current,False,Stable,Stage 1 - Performing
20250801,13349,4896,10,30,35157.07,0,Current,False,Stable,Stage 1 - Performing
20250901,13349,4896,10,30,34697.97,0,Current,False,Stable,Stage 1 - Performing
20251001,13349,4896,10,30,34151.83,0,Current,False,Stable,Stage 1 - Performing
20251101,13349,4896,10,30,33809.01,0,Current,False,Stable,Stage 1 - Performing
20251201,13349,4896,10,30,33470.95,0,Current,False,Stable,Stage 1 - Performing
20260101,13349,4896,10,30,33087.7,0,Current,False,Stable,Stage 1 - Performing
20260201,13349,4896,10,30,32451.0,0,Current,False,Stable,Stage 1 - Performing
20260301,13349,4896,10,30,32247.87,0,Current,False,Stable,Stage 1 - Performing
20260401,13349,4896,10,30,31950.67,0,Current,False,Stable,Stage 1 - Performing
20260501,13349,4896,10,30,31341.87,0,Current,False,Stable,Stage 1 - Performing
20260601,13349,4896,10,30,30788.03,0,Current,False,Stable,Stage 1 - Performing
20250101,13354,4898,6,7,287807.4,0,Current,False,New,Stage 1 - Performing
20250201,13354,4898,6,7,283005.94,0,Current,False,Stable,Stage 1 - Performing
20250301,13354,4898,6,7,278321.73,0,Current,False,Stable,Stage 1 - Performing
20250401,13354,4898,6,7,274605.05,0,Current,False,Stable,Stage 1 - Performing
20250501,13354,4898,6,7,273055.6,0,Current,False,Stable,Stage 1 - Performing
20250601,13354,4898,6,7,270067.14,0,Current,False,Stable,Stage 1 - Performing
20250701,13354,4898,6,7,267253.91,0,Current,False,Stable,Stage 1 - Performing
20250801,13354,4898,6,7,263756.9,0,Current,False,Stable,Stage 1 - Performing
20250901,13354,4898,6,7,258878.23,0,Current,False,Stable,Stage 1 - Performing
20251001,13354,4898,6,7,256065.04,0,Current,False,Stable,Stage 1 - Performing
20251101,13354,4898,6,7,252407.35,0,Current,False,Stable,Stage 1 - Performing
20251201,13354,4898,6,7,250892.82,0,Current,False,Stable,Stage 1 - Performing
20260101,13354,4898,6,7,249502.56,0,Current,False,Stable,Stage 1 - Performing
20260201,13354,4898,6,7,246401.41,0,Current,False,Stable,Stage 1 - Performing
20260301,13354,4898,6,7,242306.89,0,Current,False,Stable,Stage 1 - Performing
20260401,13354,4898,6,7,239216.39,0,Current,False,Stable,Stage 1 - Performing
20260501,13354,4898,6,7,235889.6,0,Current,False,Stable,Stage 1 - Performing
20260601,13354,4898,6,7,231793.44,0,Current,False,Stable,Stage 1 - Performing
20250101,13359,4899,6,23,4410.23,0,Current,False,New,Stage 1 - Performing
20250201,13359,4899,6,23,4343.79,0,Current,False,Stable,Stage 1 - Performing
20250301,13359,4899,6,23,4278.05,0,Current,False,Stable,Stage 1 - Performing
20250401,13359,4899,6,23,4250.13,30,30 DPD,False,Worsened,Stage 2 - SICR
20250501,13359,4899,6,23,4198.41,0,Current,False,Cured,Stage 1 - Performing
20250601,13359,4899,6,23,4159.91,0,Current,False,Stable,Stage 1 - Performing
20250701,13359,4899,6,23,4086.46,0,Current,False,Stable,Stage 1 - Performing
20250801,13359,4899,6,23,4017.38,0,Current,False,Stable,Stage 1 - Performing
20250901,13359,4899,6,23,3993.01,0,Current,False,Stable,Stage 1 - Performing
20251001,13359,4899,6,23,3965.54,0,Current,False,Stable,Stage 1 - Performing
20251101,13359,4899,6,23,3910.01,0,Current,False,Stable,Stage 1 - Performing
20251201,13359,4899,6,23,3884.36,0,Current,False,Stable,Stage 1 - Performing
20260101,13359,4899,6,23,3809.85,0,Current,False,Stable,Stage 1 - Performing
20260201,13359,4899,6,23,3735.22,0,Current,False,Stable,Stage 1 - Performing
20260301,13359,4899,6,23,3709.95,0,Current,False,Stable,Stage 1 - Performing
20260401,13359,4899,6,23,3638.47,0,Current,False,Stable,Stage 1 - Performing
20260501,13359,4899,6,23,3603.37,0,Current,False,Stable,Stage 1 - Performing
20260601,13359,4899,6,23,3542.52,0,Current,False,Stable,Stage 1 - Performing
20250101,13365,4902,11,16,11852.61,0,Current,False,New,Stage 1 - Performing
20250201,13365,4902,11,16,11673.62,0,Current,False,Stable,Stage 1 - Performing
20250301,13365,4902,11,16,11555.9,0,Current,False,Stable,Stage 1 - Performing
20250401,13365,4902,11,16,11391.95,0,Current,False,Stable,Stage 1 - Performing
20250501,13365,4902,11,16,11198.43,0,Current,False,Stable,Stage 1 - Performing
20250601,13365,4902,11,16,11029.92,0,Current,False,Stable,Stage 1 - Performing
20250701,13365,4902,11,16,10853.59,0,Current,False,Stable,Stage 1 - Performing
20250801,13365,4902,11,16,10769.37,0,Current,False,Stable,Stage 1 - Performing
20250901,13365,4902,11,16,10701.83,0,Current,False,Stable,Stage 1 - Performing
20251001,13365,4902,11,16,10515.66,0,Current,False,Stable,Stage 1 - Performing
20251101,13365,4902,11,16,10431.34,0,Current,False,Stable,Stage 1 - Performing
20251201,13365,4902,11,16,10249.02,0,Current,False,Stable,Stage 1 - Performing
20260101,13365,4902,11,16,10066.51,0,Current,False,Stable,Stage 1 - Performing
20260201,13365,4902,11,16,9998.92,0,Current,False,Stable,Stage 1 - Performing
20260301,13365,4902,11,16,9931.49,0,Current,False,Stable,Stage 1 - Performing
20260401,13365,4902,11,16,9793.02,0,Current,False,Stable,Stage 1 - Performing
20260501,13365,4902,11,16,9616.04,0,Current,False,Stable,Stage 1 - Performing
20260601,13365,4902,11,16,9465.4,0,Current,False,Stable,Stage 1 - Performing
20250101,13370,4905,11,21,63206.22,0,Current,False,New,Stage 1 - Performing
20250201,13370,4905,11,21,62002.49,0,Current,False,Stable,Stage 1 - Performing
20250301,13370,4905,11,21,61209.62,0,Current,False,Stable,Stage 1 - Performing
20250401,13370,4905,11,21,60104.72,0,Current,False,Stable,Stage 1 - Performing
20250501,13370,4905,11,21,59499.67,0,Current,False,Stable,Stage 1 - Performing
20250601,13370,4905,11,21,58792.72,0,Current,False,Stable,Stage 1 - Performing
20250701,13370,4905,11,21,58244.89,0,Current,False,Stable,Stage 1 - Performing
20250801,13370,4905,11,21,57506.55,0,Current,False,Stable,Stage 1 - Performing
20250901,13370,4905,11,21,56960.71,0,Current,False,Stable,Stage 1 - Performing
20251001,13370,4905,11,21,56567.61,0,Current,False,Stable,Stage 1 - Performing
20251101,13370,4905,11,21,55610.14,0,Current,False,Stable,Stage 1 - Performing
20251201,13370,4905,11,21,54807.43,0,Current,False,Stable,Stage 1 - Performing
20260101,13370,4905,11,21,54458.66,0,Current,False,Stable,Stage 1 - Performing
20260201,13370,4905,11,21,53565.93,0,Current,False,Stable,Stage 1 - Performing
20260301,13370,4905,11,21,52785.49,0,Current,False,Stable,Stage 1 - Performing
20260401,13370,4905,11,21,51998.1,0,Current,False,Stable,Stage 1 - Performing
20260501,13370,4905,11,21,51176.5,0,Current,False,Stable,Stage 1 - Performing
20260601,13370,4905,11,21,50283.26,0,Current,False,Stable,Stage 1 - Performing
20250101,13378,4908,6,29,3980.12,0,Current,False,New,Stage 1 - Performing
20250201,13378,4908,6,29,3917.22,0,Current,False,Stable,Stage 1 - Performing
20250301,13378,4908,6,29,3855.49,0,Current,False,Stable,Stage 1 - Performing
20250401,13378,4908,6,29,3794.99,0,Current,False,Stable,Stage 1 - Performing
20250501,13378,4908,6,29,3719.34,0,Current,False,Stable,Stage 1 - Performing
20250601,13378,4908,6,29,3679.04,0,Current,False,Stable,Stage 1 - Performing
20250701,13378,4908,6,29,3608.93,0,Current,False,Stable,Stage 1 - Performing
20250801,13378,4908,6,29,3568.92,0,Current,False,Stable,Stage 1 - Performing
20250901,13378,4908,6,29,3512.83,0,Current,False,Stable,Stage 1 - Performing
20251001,13378,4908,6,29,3479.15,0,Current,False,Stable,Stage 1 - Performing
20251101,13378,4908,6,29,3446.23,0,Current,False,Stable,Stage 1 - Performing
20251201,13378,4908,6,29,3405.89,0,Current,False,Stable,Stage 1 - Performing
20260101,13378,4908,6,29,3371.43,0,Current,False,Stable,Stage 1 - Performing
20260201,13378,4908,6,29,3320.91,0,Current,False,Stable,Stage 1 - Performing
20260301,13378,4908,6,29,3278.68,0,Current,False,Stable,Stage 1 - Performing
20260401,13378,4908,6,29,3256.96,0,Current,False,Stable,Stage 1 - Performing
20260501,13378,4908,6,29,3218.34,0,Current,False,Stable,Stage 1 - Performing
20260601,13378,4908,6,29,3161.64,0,Current,False,Stable,Stage 1 - Performing
20250101,13389,4912,8,33,23078.51,0,Current,False,New,Stage 1 - Performing
20250201,13389,4912,8,33,22729.9,0,Current,False,Stable,Stage 1 - Performing
20250301,13389,4912,8,33,22533.52,0,Current,False,Stable,Stage 1 - Performing
20250401,13389,4912,8,33,22138.16,0,Current,False,Stable,Stage 1 - Performing
20250501,13389,4912,8,33,21830.24,0,Current,False,Stable,Stage 1 - Performing
20250601,13389,4912,8,33,21550.32,0,Current,False,Stable,Stage 1 - Performing
20250701,13389,4912,8,33,21126.04,0,Current,False,Stable,Stage 1 - Performing
20250801,13389,4912,8,33,20992.07,0,Current,False,Stable,Stage 1 - Performing
20250901,13389,4912,8,33,20578.83,0,Current,False,Stable,Stage 1 - Performing
20251001,13389,4912,8,33,20407.68,0,Current,False,Stable,Stage 1 - Performing
20251101,13389,4912,8,33,20095.04,0,Current,False,Stable,Stage 1 - Performing
20251201,13389,4912,8,33,19943.73,0,Current,False,Stable,Stage 1 - Performing
20260101,13389,4912,8,33,19762.24,0,Current,False,Stable,Stage 1 - Performing
20260201,13389,4912,8,33,19428.69,0,Current,False,Stable,Stage 1 - Performing
20260301,13389,4912,8,33,19254.12,0,Current,False,Stable,Stage 1 - Performing
20260401,13389,4912,8,33,18931.39,0,Current,False,Stable,Stage 1 - Performing
20260501,13389,4912,8,33,18559.71,0,Current,False,Stable,Stage 1 - Performing
20260601,13389,4912,8,33,18427.14,0,Current,False,Stable,Stage 1 - Performing
20250101,13397,4916,8,27,50764.39,0,Current,False,New,Stage 1 - Performing
20250201,13397,4916,8,27,50141.46,0,Current,False,Stable,Stage 1 - Performing
20250301,13397,4916,8,27,49816.82,0,Current,False,Stable,Stage 1 - Performing
20250401,13397,4916,8,27,48820.79,0,Current,False,Stable,Stage 1 - Performing
20250501,13397,4916,8,27,48420.3,0,Current,False,Stable,Stage 1 - Performing
20250601,13397,4916,8,27,47839.42,0,Current,False,Stable,Stage 1 - Performing
20250701,13397,4916,8,27,47295.98,0,Current,False,Stable,Stage 1 - Performing
20250801,13397,4916,8,27,47043.71,0,Current,False,Stable,Stage 1 - Performing
20250901,13397,4916,8,27,46190.54,0,Current,False,Stable,Stage 1 - Performing
20251001,13397,4916,8,27,45657.07,0,Current,False,Stable,Stage 1 - Performing
20251101,13397,4916,8,27,44819.92,0,Current,False,Stable,Stage 1 - Performing
20251201,13397,4916,8,27,44030.44,0,Current,False,Stable,Stage 1 - Performing
20260101,13397,4916,8,27,43503.46,0,Current,False,Stable,Stage 1 - Performing
20260201,13397,4916,8,27,42900.52,0,Current,False,Stable,Stage 1 - Performing
20260301,13397,4916,8,27,42146.7,0,Current,False,Stable,Stage 1 - Performing
20260401,13397,4916,8,27,41317.82,0,Current,False,Stable,Stage 1 - Performing
20260501,13397,4916,8,27,40701.25,0,Current,False,Stable,Stage 1 - Performing
20260601,13397,4916,8,27,40343.65,0,Current,False,Stable,Stage 1 - Performing
20250101,13401,4917,6,32,10015.12,0,Current,False,New,Stage 1 - Performing
20250201,13401,4917,6,32,9896.37,0,Current,False,Stable,Stage 1 - Performing
20250301,13401,4917,6,32,9712.72,30,30 DPD,False,Worsened,Stage 2 - SICR
20250401,13401,4917,6,32,9531.81,0,Current,False,Cured,Stage 1 - Performing
20250501,13401,4917,6,32,9482.01,0,Current,False,Stable,Stage 1 - Performing
20250601,13401,4917,6,32,9367.9,0,Current,False,Stable,Stage 1 - Performing
20250701,13401,4917,6,32,9197.84,30,30 DPD,False,Worsened,Stage 2 - SICR
20250801,13401,4917,6,32,9107.76,30,30 DPD,False,Stable,Stage 2 - SICR
20250901,13401,4917,6,32,9050.19,0,Current,False,Cured,Stage 1 - Performing
20251001,13401,4917,6,32,8876.85,0,Current,False,Stable,Stage 1 - Performing
20251101,13401,4917,6,32,8713.35,0,Current,False,Stable,Stage 1 - Performing
20251201,13401,4917,6,32,8563.67,0,Current,False,Stable,Stage 1 - Performing
20260101,13401,4917,6,32,8491.92,0,Current,False,Stable,Stage 1 - Performing
20260201,13401,4917,6,32,8360.06,0,Current,False,Stable,Stage 1 - Performing
20260301,13401,4917,6,32,8312.49,0,Current,False,Stable,Stage 1 - Performing
20260401,13401,4917,6,32,8249.8,0,Current,False,Stable,Stage 1 - Performing
20260501,13401,4917,6,32,8167.57,0,Current,False,Stable,Stage 1 - Performing
20260601,13401,4917,6,32,8061.18,0,Current,False,Stable,Stage 1 - Performing
20250101,13403,4918,8,11,17532.55,0,Current,False,New,Stage 1 - Performing
20250201,13403,4918,8,11,17394.59,0,Current,False,Stable,Stage 1 - Performing
20250301,13403,4918,8,11,17250.8,0,Current,False,Stable,Stage 1 - Performing
20250401,13403,4918,8,11,17098.16,0,Current,False,Stable,Stage 1 - Performing
20250501,13403,4918,8,11,16789.93,0,Current,False,Stable,Stage 1 - Performing
20250601,13403,4918,8,11,16481.21,0,Current,False,Stable,Stage 1 - Performing
20250701,13403,4918,8,11,16164.8,0,Current,False,Stable,Stage 1 - Performing
20250801,13403,4918,8,11,15878.43,0,Current,False,Stable,Stage 1 - Performing
20250901,13403,4918,8,11,15726.03,0,Current,False,Stable,Stage 1 - Performing
20251001,13403,4918,8,11,15507.87,0,Current,False,Stable,Stage 1 - Performing
20251101,13403,4918,8,11,15232.71,0,Current,False,Stable,Stage 1 - Performing
20251201,13403,4918,8,11,15125.6,0,Current,False,Stable,Stage 1 - Performing
20260101,13403,4918,8,11,15011.06,0,Current,False,Stable,Stage 1 - Performing
20260201,13403,4918,8,11,14767.98,0,Current,False,Stable,Stage 1 - Performing
20260301,13403,4918,8,11,14561.61,0,Current,False,Stable,Stage 1 - Performing
20260401,13403,4918,8,11,14473.4,0,Current,False,Stable,Stage 1 - Performing
20260501,13403,4918,8,11,14278.08,0,Current,False,Stable,Stage 1 - Performing
20260601,13403,4918,8,11,14070.21,0,Current,False,Stable,Stage 1 - Performing
20250101,13408,4920,8,6,12997.47,0,Current,False,New,Stage 1 - Performing
20250201,13408,4920,8,6,12791.71,0,Current,False,Stable,Stage 1 - Performing
20250301,13408,4920,8,6,12575.65,0,Current,False,Stable,Stage 1 - Performing
20250401,13408,4920,8,6,12332.96,0,Current,False,Stable,Stage 1 - Performing
20250501,13408,4920,8,6,12124.7,0,Current,False,Stable,Stage 1 - Performing
20250601,13408,4920,8,6,11914.83,0,Current,False,Stable,Stage 1 - Performing
20250701,13408,4920,8,6,11783.21,0,Current,False,Stable,Stage 1 - Performing
20250801,13408,4920,8,6,11704.82,0,Current,False,Stable,Stage 1 - Performing
20250901,13408,4920,8,6,11615.1,0,Current,False,Stable,Stage 1 - Performing
20251001,13408,4920,8,6,11465.43,0,Current,False,Stable,Stage 1 - Performing
20251101,13408,4920,8,6,11388.29,0,Current,False,Stable,Stage 1 - Performing
20251201,13408,4920,8,6,11329.43,0,Current,False,Stable,Stage 1 - Performing
20260101,13408,4920,8,6,11166.55,0,Current,False,Stable,Stage 1 - Performing
20260201,13408,4920,8,6,11014.28,0,Current,False,Stable,Stage 1 - Performing
20260301,13408,4920,8,6,10928.17,0,Current,False,Stable,Stage 1 - Performing
20260401,13408,4920,8,6,10784.55,0,Current,False,Stable,Stage 1 - Performing
20260501,13408,4920,8,6,10589.62,0,Current,False,Stable,Stage 1 - Performing
20260601,13408,4920,8,6,10536.4,0,Current,False,Stable,Stage 1 - Performing
20250101,13412,4921,7,24,29986.74,0,Current,False,New,Stage 1 - Performing
20250201,13412,4921,7,24,29442.81,0,Current,False,Stable,Stage 1 - Performing
20250301,13412,4921,7,24,29153.33,0,Current,False,Stable,Stage 1 - Performing
20250401,13412,4921,7,24,28891.07,0,Current,False,Stable,Stage 1 - Performing
20250501,13412,4921,7,24,28334.39,0,Current,False,Stable,Stage 1 - Performing
20250601,13412,4921,7,24,28079.44,0,Current,False,Stable,Stage 1 - Performing
20250701,13412,4921,7,24,27565.28,0,Current,False,Stable,Stage 1 - Performing
20250801,13412,4921,7,24,27248.55,0,Current,False,Stable,Stage 1 - Performing
20250901,13412,4921,7,24,26868.04,0,Current,False,Stable,Stage 1 - Performing
20251001,13412,4921,7,24,26414.67,0,Current,False,Stable,Stage 1 - Performing
20251101,13412,4921,7,24,26003.18,0,Current,False,Stable,Stage 1 - Performing
20251201,13412,4921,7,24,25703.7,0,Current,False,Stable,Stage 1 - Performing
20260101,13412,4921,7,24,25331.0,0,Current,False,Stable,Stage 1 - Performing
20260201,13412,4921,7,24,24917.82,0,Current,False,Stable,Stage 1 - Performing
20260301,13412,4921,7,24,24572.16,0,Current,False,Stable,Stage 1 - Performing
20260401,13412,4921,7,24,24392.1,0,Current,False,Stable,Stage 1 - Performing
20260501,13412,4921,7,24,24158.3,0,Current,False,Stable,Stage 1 - Performing
20260601,13412,4921,7,24,23935.22,0,Current,False,Stable,Stage 1 - Performing
20250101,13415,4922,8,19,5991.38,0,Current,False,New,Stage 1 - Performing
20250201,13415,4922,8,19,5939.01,30,30 DPD,False,Worsened,Stage 2 - SICR
20250301,13415,4922,8,19,5867.33,30,30 DPD,False,Stable,Stage 2 - SICR
20250401,13415,4922,8,19,5812.16,30,30 DPD,False,Stable,Stage 2 - SICR
20250501,13415,4922,8,19,5752.43,30,30 DPD,False,Stable,Stage 2 - SICR
20250601,13415,4922,8,19,5666.85,0,Current,False,Cured,Stage 1 - Performing
20250701,13415,4922,8,19,5616.32,30,30 DPD,False,Worsened,Stage 2 - SICR
